id,name,album_group,album_type,release_date,popularity
8316,Here We Go Again,NULL,album,1993-01-01 00:00:00.0000000,0
8317,Latest Fashion,NULL,album,2012-06-16 00:00:00.0000000,0
8318,Zlatnik,NULL,compilation,2009-01-01 00:00:00.0000000,0
8319,Lost in Transmutance,NULL,album,2015-03-27 00:00:00.0000000,0
832,Cycles of Life,NULL,single,2017-06-27 00:00:00.0000000,25
8320,All This Love (feat. One Plus One),NULL,album,2012-06-29 00:00:00.0000000,0
8321,Hunky Diamond,NULL,album,2015-07-22 00:00:00.0000000,2
8322,Sing Sing Sing - Yolanda Be Cool & DCUP Remix,NULL,single,2010-09-13 00:00:00.0000000,0
8323,All You Know,NULL,album,2014-03-07 00:00:00.0000000,0
8324,See,NULL,single,2015-01-01 00:00:00.0000000,0
8325,The Chase Is On,NULL,album,1999-01-01 00:00:00.0000000,0
8326,Zeus - Marek (AUS) Remix,NULL,single,2015-04-18 00:00:00.0000000,0
8327,Touch By Touch,NULL,album,2011-10-02 00:00:00.0000000,0
8328,Winter Wonderland,NULL,album,2013-01-01 00:00:00.0000000,0
8329,Empire Sound,NULL,single,2011-10-31 00:00:00.0000000,8
833,Just Say Who,NULL,album,2007-10-31 00:00:00.0000000,0
8330,Paixão Turista,NULL,album,2014-06-23 00:00:00.0000000,0
8331,Waving Flag (World Cup Song),NULL,album,2013-07-23 00:00:00.0000000,0
8332,Broken Dreams,NULL,album,2013-04-02 00:00:00.0000000,0
8333,4 Pieces breves: Comme une Gigue,NULL,album,2001-08-10 00:00:00.0000000,0
8334,Come On Up In Glory,NULL,album,2015-01-01 00:00:00.0000000,0
8335,Thoughts and Prayers,NULL,album,2017-08-18 00:00:00.0000000,0
8336,Habet Ya Zaman,NULL,compilation,2013-02-02 00:00:00.0000000,0
8337,Evacuate the Dancefloor,NULL,album,2014-04-05 00:00:00.0000000,0
8338,Live Hard Die Hard,NULL,album,2003-01-01 00:00:00.0000000,0
8339,Ave Negra,NULL,album,2015-10-15 00:00:00.0000000,9
834,Fake This One,NULL,album,2012-01-01 00:00:00.0000000,0
8340,2 Years Of Subtractive Recordings,NULL,album,2017-12-15 00:00:00.0000000,3
8341,Prairie Sun,NULL,album,2013-05-23 00:00:00.0000000,0
8342,It Matters To Me - Original Mix,NULL,album,2013-02-18 00:00:00.0000000,0
8343,The Family Of Man - Live,NULL,compilation,2008-01-01 00:00:00.0000000,0
8344,"Stiff Little Spinners, Vol. 4",NULL,compilation,2013-11-01 00:00:00.0000000,43
8345,Oboe Concerto in D Minor: II. Adagio,NULL,album,2010-08-01 00:00:00.0000000,0
8346,The First Noel,NULL,album,2012-12-01 00:00:00.0000000,0
8347,Just The Way You Are (Made Famous by Bruno Mars),NULL,album,2011-03-01 00:00:00.0000000,0
8348,Je Mi To Líto,NULL,album,2015-11-15 00:00:00.0000000,0
8349,R U Still Down? [Remember Me],NULL,album,1997-01-01 00:00:00.0000000,70
835,One Inch Rock #2 - Live in London 1969,NULL,compilation,2010-05-31 00:00:00.0000000,0
8350,$$$ (feat. David Ray & Suicidal),NULL,album,2013-10-31 00:00:00.0000000,0
8351,Schifahr´n ist schön,NULL,compilation,2010-11-05 00:00:00.0000000,0
8352,Take The Wheel,NULL,album,2009-09-22 00:00:00.0000000,0
8353,Sevda Tanrıçası,NULL,album,2014-10-07 00:00:00.0000000,0
8354,คืนข้ามปี,NULL,compilation,2014-07-24 00:00:00.0000000,0
8355,Henayyen,NULL,album,2012-11-13 00:00:00.0000000,0
8356,Springlekar och Gånglåtar,NULL,album,1978-01-01 00:00:00.0000000,9
8357,Y Nada Mas,NULL,album,2009-02-13 00:00:00.0000000,0
8358,Smile - Walker & Royce Remix,NULL,single,2016-10-14 00:00:00.0000000,0
8359,Box Energy,NULL,compilation,2005-01-01 00:00:00.0000000,0
836,Long Ways to Go,NULL,single,2014-02-15 00:00:00.0000000,0
8360,"Jesu, Der Du Selbst So Wohl Bwv 355",NULL,album,2007-03-28 00:00:00.0000000,0
8361,Get What You Got Comin',NULL,album,2012-12-09 00:00:00.0000000,0
8362,Solamente Una Vez,NULL,album,2010-09-03 00:00:00.0000000,0
8363,Suite hebraique*: I. Rapsodie,NULL,album,2013-06-04 00:00:00.0000000,0
8364,The Family,NULL,album,2014-01-01 00:00:00.0000000,0
8365,J'veux du soleil,NULL,album,2014-02-24 00:00:00.0000000,0
8366,Only the Love Songs - 180 Romantic Songs,NULL,compilation,2007-11-01 00:00:00.0000000,0
8367,Incomparable,NULL,album,2014-11-24 00:00:00.0000000,0
8368,Thinking out Loud (Reggae Cover),NULL,single,2017-02-10 00:00:00.0000000,0
8369,Tinh Ca Tren Lua,NULL,album,1993-01-01 00:00:00.0000000,0
837,Too Blind to See It - Marc Kiss Edit,NULL,single,2009-11-13 00:00:00.0000000,0
8370,Plays Takeshi's Gutta Percha,NULL,compilation,2000-07-13 00:00:00.0000000,0
8371,Got a Feeling - Mash Remix,NULL,single,2013-06-21 00:00:00.0000000,0
8372,Aquí En Mi Corazón,NULL,album,2009-01-01 00:00:00.0000000,0
8373,"Thank You for Being a Friend (From ""Golden Girls"")",NULL,album,2012-11-16 00:00:00.0000000,0
8374,El Dorian,NULL,album,2014-10-23 00:00:00.0000000,0
8375,Coast to Coast,NULL,album,2014-02-18 00:00:00.0000000,0
8376,Sweat - 3rdimension Remix,NULL,single,2012-08-03 00:00:00.0000000,0
8377,VH1 Storytellers,NULL,compilation,2000-01-01 00:00:00.0000000,30
8378,Voy Pa'encima,NULL,compilation,2003-10-20 00:00:00.0000000,0
8379,P.I. Tchaikovsky: The Seasons 12 pieces for piano No.11 November: Troika Op.37b-11,NULL,album,2011-09-21 00:00:00.0000000,0
838,Outside And Inside,NULL,album,2002-01-01 00:00:00.0000000,0
8380,Flatt & Scruggs 1948-1959,NULL,album,2015-07-01 00:00:00.0000000,12
8381,Tha 'rtho Na Se Vro,NULL,album,2009-01-01 00:00:00.0000000,0
8382,Doin Our Thang,NULL,album,2010-01-08 00:00:00.0000000,4
8383,Roba Novios,NULL,album,2016-07-27 00:00:00.0000000,0
8384,Tick Tock,NULL,album,1997-01-01 00:00:00.0000000,0
8385,Squeeky Texas Calls (Interlude),NULL,single,2016-04-26 00:00:00.0000000,0
8386,The Golden Child,NULL,album,2009-06-01 00:00:00.0000000,0
8387,Contigo Aprendí,NULL,compilation,2014-11-21 00:00:00.0000000,0
8388,Hov Arek,NULL,album,2013-05-12 00:00:00.0000000,0
8389,Porque Eres Ansina,NULL,compilation,1996-01-01 00:00:00.0000000,0
839,What We Lost,NULL,album,2014-06-16 00:00:00.0000000,0
8390,For The Good Times,NULL,album,2010-05-18 00:00:00.0000000,0
8391,South Australia,NULL,album,2006-01-01 00:00:00.0000000,0
8392,White Horse (Live),NULL,album,2006-09-22 00:00:00.0000000,0
8393,Asi Como Tu Estoy Yo,NULL,compilation,2013-01-31 00:00:00.0000000,0
8394,Johnny Guitar,NULL,compilation,2000-02-02 00:00:00.0000000,0
8395,Tempted To Touch,NULL,album,2007-01-01 00:00:00.0000000,0
8396,Cuban Nights,NULL,album,2007-01-01 00:00:00.0000000,0
8397,Not Alone - Deadmau5 Remix,NULL,compilation,2008-01-01 00:00:00.0000000,0
8398,Bière tablette,NULL,album,2012-04-24 00:00:00.0000000,0
8399,Um Dia Qualquer (Ensaio),NULL,album,2016-11-11 00:00:00.0000000,0
84,Saturn,NULL,album,1996-01-01 00:00:00.0000000,0
840,La Perdí featuring David Lee Garza,NULL,album,2011-09-06 00:00:00.0000000,0
8400,Language of Love,NULL,compilation,1962-08-10 00:00:00.0000000,0
8401,"Messiah, HWV 56 / Pt. 2: 37. ""Their sound is gone out""",NULL,album,1985-09-16 00:00:00.0000000,0
8402,Stupid Thing To Say,NULL,album,1997-05-13 00:00:00.0000000,0
8403,Reign Over Me - Live,NULL,album,2013-09-08 00:00:00.0000000,0
8404,Se Desintegra El Amor,NULL,album,2011-01-01 00:00:00.0000000,0
8405,You Lied To Me,NULL,album,1992-01-01 00:00:00.0000000,0
8406,Yadesh Bekheir,NULL,album,2014-01-01 00:00:00.0000000,0
8407,Sabor a Pecado,NULL,album,2002-01-01 00:00:00.0000000,0
8408,Anioł pasterzom mówił,NULL,album,2015-01-01 00:00:00.0000000,0
8409,Sons of Beat,NULL,album,2011-12-21 00:00:00.0000000,0
841,Talk About Jesus (feat. Beacon Light),NULL,album,2014-10-07 00:00:00.0000000,0
8410,Montedivenere - Remastered,NULL,album,1996-01-01 00:00:00.0000000,0
8411,I Can't Say Hello,NULL,album,2008-01-01 00:00:00.0000000,0
8412,Transmissions,NULL,album,1993-01-01 00:00:00.0000000,16
8413,They Blew It Down,NULL,album,2012-01-27 00:00:00.0000000,0
8414,Mi Prieta Consentida,NULL,compilation,2006-03-18 00:00:00.0000000,0
8415,Outra Vida,NULL,compilation,2003-01-01 00:00:00.0000000,0
8416,Meltyface,NULL,album,2014-09-02 00:00:00.0000000,0
8417,Skit,NULL,album,2000-12-19 00:00:00.0000000,0
8418,Embrasse moi,NULL,compilation,2012-08-13 00:00:00.0000000,0
8419,Sunny,NULL,compilation,1999-01-01 00:00:00.0000000,0
842,Break Free - 130 BPM Workout Remix,NULL,album,2014-12-22 00:00:00.0000000,0
8420,"Work Hard, Party Harder",NULL,compilation,2014-02-25 00:00:00.0000000,0
8421,Holic,NULL,album,2014-12-02 00:00:00.0000000,0
8422,Pride And Passion,NULL,compilation,2010-01-01 00:00:00.0000000,0
8423,"Lawrence Of Arabia: Theme - From ""Lawrence Of Arabia""",NULL,album,1963-05-15 00:00:00.0000000,0
8424,Gagnez gagnez,NULL,album,2011-01-01 00:00:00.0000000,17
8425,Wolf Wolf - Screwed and Chopped,NULL,album,2003-12-23 00:00:00.0000000,0
8426,El Galán,NULL,album,2013-05-06 00:00:00.0000000,0
8427,If I Was Yo Man,NULL,album,2011-10-18 00:00:00.0000000,0
8428,Casi Nada,NULL,album,2017-10-27 00:00:00.0000000,0
8429,Emax I,NULL,album,1998-01-01 00:00:00.0000000,0
843,Özgürlüğün Bedeli 2,NULL,album,2011-03-11 00:00:00.0000000,0
8430,Tribute to Dagrin,NULL,album,2011-03-21 00:00:00.0000000,0
8431,The Lady of My Dreams,NULL,compilation,2015-12-30 00:00:00.0000000,0
8432,Royal Clipper (WYM165) - Extended Mix,NULL,album,2017-06-05 00:00:00.0000000,0
8433,Rain Sound and Sea Birds,NULL,album,2014-10-14 00:00:00.0000000,0
8434,Solitary Winter Night,NULL,album,2005-03-29 00:00:00.0000000,0
8435,Gunshots (with Kiwi),NULL,album,2007-01-01 00:00:00.0000000,0
8436,Crazy Beautiful,NULL,album,2016-06-24 00:00:00.0000000,0
8437,Lampioni,NULL,single,2020-10-15 00:00:00.0000000,0
8438,Akhir Tak Bahagia,NULL,single,2021-03-12 00:00:00.0000000,59
8439,No Sabrás Mi Dolor,NULL,album,2011-11-01 00:00:00.0000000,0
844,Til The End Of Time,NULL,single,2016-01-21 00:00:00.0000000,0
8440,Cool Songs In Bossa,NULL,compilation,2010-01-01 00:00:00.0000000,0
8441,Love Love Love,NULL,album,2007-06-06 00:00:00.0000000,0
8442,Baby Doll,NULL,single,2013-04-22 00:00:00.0000000,0
8443,"4 Fantasticos Sonideros, Vol. 2",NULL,compilation,2004-05-04 00:00:00.0000000,8
8444,Shifting Down,NULL,album,1980-01-01 00:00:00.0000000,0
8445,Karezza (Remastered),NULL,album,2011-08-29 00:00:00.0000000,0
8446,Makes Me Wonder,NULL,album,2012-06-05 00:00:00.0000000,0
8447,"Rose, Rose",NULL,album,1994-01-01 00:00:00.0000000,0
8448,These Infernal Machines,NULL,single,2013-06-24 00:00:00.0000000,0
8449,キライラ,NULL,single,2020-11-20 00:00:00.0000000,2
845,Heavy Pressure,NULL,album,2015-04-07 00:00:00.0000000,0
8450,The Winter Year,NULL,album,2012-08-28 00:00:00.0000000,8
8451,Revival,NULL,single,2017-10-04 00:00:00.0000000,18
8452,Retro Neon Contradiction,NULL,album,2013-05-25 00:00:00.0000000,0
8453,Christmas Night,NULL,album,2016-02-19 00:00:00.0000000,0
8454,Caraibic Guitar (Brazilian Lounge Music),NULL,album,2016-05-05 00:00:00.0000000,0
8455,WERK! - Radio Edit,NULL,single,2015-09-11 00:00:00.0000000,0
8456,La Que Se Fue,NULL,album,2010-01-01 00:00:00.0000000,0
8457,"L'Oracolo in Messenia, Atto Secondo, Scena 11: Aria: Chi condanna il regio sangue (Epitide)",NULL,album,2012-09-24 00:00:00.0000000,0
8458,Bammie' Riff,NULL,album,1990-01-01 00:00:00.0000000,0
8459,You're Easy to Dance With (with Fred Astaire),NULL,compilation,2000-02-04 00:00:00.0000000,0
846,Accoustic Christmas Favourites,NULL,album,2010-11-29 00:00:00.0000000,0
8460,Les mystères joyeux : Hymne Ave Maris Stella,NULL,compilation,2011-01-08 00:00:00.0000000,0
8461,Bonfire,NULL,album,2016-11-18 00:00:00.0000000,0
8462,White T-Shirt,NULL,album,2007-01-01 00:00:00.0000000,0
8463,Limehouse Blues,NULL,album,2008-01-01 00:00:00.0000000,0
8464,Atal Va Matal,NULL,single,1994-01-11 00:00:00.0000000,0
8465,No Excuse - wAFF Remake,NULL,single,2016-02-08 00:00:00.0000000,0
8466,Fortune Cookie,NULL,album,2001-10-30 00:00:00.0000000,0
8467,Extra Track for Lily,NULL,album,2016-09-19 00:00:00.0000000,0
8468,"Prayer of Julian of Norwich, Op. 528",NULL,album,2008-01-27 00:00:00.0000000,0
8469,Forever,NULL,single,1968-06-08 00:00:00.0000000,37
847,Love Don't Love You,NULL,album,2015-09-11 00:00:00.0000000,0
8470,Doggystyle Restyled: A Tribute to Snoop Dogg,NULL,compilation,2013-12-17 00:00:00.0000000,4
8471,Sestetto in re Magg. Op.110: Minuetto (Agitato),NULL,album,2010-02-08 00:00:00.0000000,0
8472,Hcp,NULL,album,2009-01-01 00:00:00.0000000,0
8473,Pull The Curtains,NULL,single,2005-09-27 00:00:00.0000000,0
8474,J. S. Bach - Flute Sonatas - Philippa Davies - Maggie Cole - Alison McGillivary,NULL,album,2006-07-20 00:00:00.0000000,0
8475,Biscaya,NULL,album,1999-01-01 00:00:00.0000000,0
8476,El Ejemplo De Tenares,NULL,album,1997-01-01 00:00:00.0000000,4
8477,Euphoria (Winterborn) - Original Mix,NULL,compilation,2015-08-28 00:00:00.0000000,0
8478,Nadine - Live,NULL,album,2007-06-18 00:00:00.0000000,0
8479,Shattered Glass,NULL,album,2013-07-16 00:00:00.0000000,0
848,"Hair — Karaoké Playback Avec Choeurs — Rendu Célèbre Par La Troupe De Hair (Comédie Musicale ""Hair"")",NULL,album,2011-01-18 00:00:00.0000000,0
8480,La Chiva,NULL,album,2011-03-08 00:00:00.0000000,0
8481,"Donizetti: Lucia di Lammermoor, Act 3: ""Oh, meschina! Oh, fato orrendo!"" (Chorus, Edgardo, Raimondo)",NULL,album,2014-11-21 00:00:00.0000000,0
8482,Vessel,NULL,album,2015-05-12 00:00:00.0000000,0
8483,Usaría un Vestido Igual a Vos (Remastered),NULL,album,2015-04-21 00:00:00.0000000,0
8484,Stranger in Paradise,NULL,compilation,2013-01-22 00:00:00.0000000,0
8485,My Heart Is Open,NULL,single,2014-11-11 00:00:00.0000000,0
8486,"The Seasons, Op. 37 bis: No. 1 January by the Fireplace",NULL,album,1984-01-01 00:00:00.0000000,0
8487,Sink into Stone,NULL,album,2006-10-03 00:00:00.0000000,0
8488,Illusions,NULL,album,2015-03-13 00:00:00.0000000,0
8489,Encounter,NULL,single,2014-03-17 00:00:00.0000000,0
849,Your Room,NULL,compilation,2008-11-18 00:00:00.0000000,0
8490,A Natural Woman (You Make Me Feel Like) [The Voice Brasil],NULL,single,2014-01-01 00:00:00.0000000,4
8491,Tears in My Eyes,NULL,compilation,2006-01-01 00:00:00.0000000,0
8492,The Thrill Is Gone,NULL,compilation,2008-01-01 00:00:00.0000000,0
8493,How Insensitive,NULL,album,2007-01-01 00:00:00.0000000,0
8494,Drug Me - Blood Rooted Mix,NULL,album,1997-01-01 00:00:00.0000000,0
8495,Stand Strong,NULL,album,2005-11-01 00:00:00.0000000,0
8496,Bright Moments,NULL,album,2017-02-10 00:00:00.0000000,0
8497,Fresh To Death (feat. Frenchie),NULL,album,2014-02-26 00:00:00.0000000,0
8498,Windy Mood,NULL,compilation,2014-03-12 00:00:00.0000000,0
8499,Feeling Chillout 90' Hits,NULL,album,2010-09-14 00:00:00.0000000,0
85,Uber,NULL,album,2016-07-07 00:00:00.0000000,0
850,Classic Moods - Gregorian Chants,NULL,album,2004-01-01 00:00:00.0000000,2
8500,Sem Companhia,NULL,compilation,2012-04-17 00:00:00.0000000,0
8501,With Or Without You,NULL,album,2009-01-01 00:00:00.0000000,0
8502,Dark Warrior [ASOT 632] - Original Mix,NULL,album,2013-09-26 00:00:00.0000000,0
8503,Reflections In Blue,NULL,compilation,1991-01-01 00:00:00.0000000,0
8504,Ogaranya,NULL,album,2014-04-14 00:00:00.0000000,0
8505,Hanging On By A Thread - Remix,NULL,album,2012-01-01 00:00:00.0000000,0
8506,Chang The Thieu Em,NULL,album,2012-06-29 00:00:00.0000000,0
8507,احسن ناس,NULL,album,2011-01-01 00:00:00.0000000,0
8508,Here Comes Marjorie (10 - 28 - 30),NULL,album,2009-04-27 00:00:00.0000000,0
8509,Pulse,NULL,album,2013-01-21 00:00:00.0000000,0
851,Over the River and Through the Woods (Vocal),NULL,compilation,2011-01-01 00:00:00.0000000,0
8510,Proyecto Orquestal Promusica de Malaga 2013-2014,NULL,compilation,2015-08-14 00:00:00.0000000,0
8511,8 Corazones Grandes éxitos,NULL,album,2016-06-28 00:00:00.0000000,46
8512,Digno de Alabar,NULL,album,1987-01-01 00:00:00.0000000,0
8513,Summer Don't You Dare,NULL,album,2013-07-30 00:00:00.0000000,0
8514,Heating Up,NULL,single,2013-08-30 00:00:00.0000000,0
8515,Bruce Wayne,NULL,album,2017-08-30 00:00:00.0000000,0
8516,What Have I Done - Single Version,NULL,album,1997-01-01 00:00:00.0000000,0
8517,5 Fingers (arr. J. Morgan): Five Weeks,NULL,album,2007-09-01 00:00:00.0000000,0
8518,Quit Whinnin',NULL,album,2007-03-20 00:00:00.0000000,0
8519,El Rayo De Sinaloa,NULL,album,2015-05-01 00:00:00.0000000,0
852,Evening Stars,NULL,album,1982-07-01 00:00:00.0000000,0
8520,Shining in the Distance,NULL,album,2016-08-19 00:00:00.0000000,0
8521,Hard Times - Remix,NULL,single,2014-06-16 00:00:00.0000000,0
8522,Story of Jhon,NULL,album,2013-09-03 00:00:00.0000000,0
8523,Chillout Summer Edition 2014,NULL,album,2014-05-14 00:00:00.0000000,0
8524,Theme From Schindler's List,NULL,album,2009-08-18 00:00:00.0000000,0
8525,From Dusty With Love (Remastered),NULL,album,1970-01-15 00:00:00.0000000,17
8526,Veinte,NULL,album,2013-03-01 00:00:00.0000000,31
8527,Swing Arrollador,NULL,album,2016-12-16 00:00:00.0000000,0
8528,My Life,NULL,album,2015-01-01 00:00:00.0000000,0
8529,Nursery Puzzle,NULL,album,2013-09-17 00:00:00.0000000,0
853,Johnny Grave,NULL,album,2011-11-28 00:00:00.0000000,0
8530,"Gimme, Gimme, Gimme",NULL,compilation,2011-01-18 00:00:00.0000000,0
8531,Es hat sich halt eroffnet,NULL,album,1995-01-01 00:00:00.0000000,0
8532,Miénteme,NULL,album,1971-06-06 00:00:00.0000000,0
8533,Physical - (Full Vocal Version) In the style of Glee Cast,NULL,album,2011-01-11 00:00:00.0000000,0
8534,L'esercito delle Forchette,NULL,album,1997-05-18 00:00:00.0000000,0
8535,Says My Heart,NULL,compilation,2010-06-14 00:00:00.0000000,0
8536,Flow,NULL,album,2009-01-08 00:00:00.0000000,0
8537,Dias De Sol - Live,NULL,album,2008-01-01 00:00:00.0000000,0
8538,"Leader of the Pack - Live at the Marquee, London, UK, 3/5/1983",NULL,album,2011-09-19 00:00:00.0000000,0
8539,Quien Es Como Tú,NULL,compilation,2005-01-01 00:00:00.0000000,0
854,Da Doo Ron Ron,NULL,album,2010-03-22 00:00:00.0000000,0
8540,I Can Do Anything,NULL,album,1990-09-24 00:00:00.0000000,0
8541,Resuscitate: Acoustic Sessions,NULL,album,2013-01-01 00:00:00.0000000,0
8542,I've Said Too Much,NULL,album,2005-09-05 00:00:00.0000000,0
8543,Lullaby Versions of Backstreet Boys,NULL,album,2018-02-15 00:00:00.0000000,16
8544,Kpm 1000 Series: Bass Guitar and Percussion - Volume 1,NULL,album,1971-03-01 00:00:00.0000000,11
8545,"Symphony No. 4 in C Minor, D. 417, ""Tragic"": III. Menuetto: Allegro vivace",NULL,album,1994-11-13 00:00:00.0000000,0
8546,Next Level,NULL,single,2016-11-18 00:00:00.0000000,0
8547,Una manciata di miracoli,NULL,compilation,2011-02-16 00:00:00.0000000,0
8548,Grannen mitt emot,NULL,single,2014-03-28 00:00:00.0000000,2
8549,Aire,NULL,album,2009-11-17 00:00:00.0000000,0
855,Tunnel Vision - Radio Edit,NULL,compilation,2014-11-21 00:00:00.0000000,0
8550,Some Other Wonder - Bman Remix,NULL,album,2013-03-11 00:00:00.0000000,0
8551,The Angel Of Goliad,NULL,album,2010-01-28 00:00:00.0000000,0
8552,Switch,NULL,single,2018-05-08 00:00:00.0000000,52
8553,Bright Sunny South,NULL,album,2009-07-14 00:00:00.0000000,0
8554,301 Clock,NULL,album,2017-02-15 00:00:00.0000000,0
8555,"Piano Concerto No. 2 in G Minor, Op. 22: II. Allegro scherzando",NULL,album,1958-01-01 00:00:00.0000000,0
8556,Remember Love [Mix Cut] - Original Mix,NULL,album,2011-01-01 00:00:00.0000000,0
8557,I've Got Everything I Want - I Had A Ball/1964 Original Broadway Cast/Remastered,NULL,album,2003-01-01 00:00:00.0000000,0
8558,Little Miss Know-It-All,NULL,album,2016-04-15 00:00:00.0000000,0
8559,Got Dem Dealz,NULL,album,2016-08-22 00:00:00.0000000,0
856,Bella Belle - Ximun Remix,NULL,single,2014-03-10 00:00:00.0000000,0
8560,Lost in Translation,NULL,album,2016-02-10 00:00:00.0000000,0
8561,The Tender Trap (08-05-55),NULL,compilation,1955-01-01 00:00:00.0000000,0
8562,I Ride An Old Paint,NULL,compilation,2014-02-04 00:00:00.0000000,0
8563,This Is It,NULL,album,2017-04-21 00:00:00.0000000,0
8564,I Want You Back,NULL,album,2009-08-24 00:00:00.0000000,0
8565,Brekkan,NULL,album,2007-01-19 00:00:00.0000000,0
8566,Break Me Down,NULL,album,2013-02-15 00:00:00.0000000,0
8567,Getto Music,NULL,album,2015-05-22 00:00:00.0000000,0
8568,I'm Listening Now,NULL,compilation,2015-12-11 00:00:00.0000000,0
8569,Equal Rights,NULL,album,2005-09-05 00:00:00.0000000,0
857,Otello (Highlights): Act I: Esultate!,NULL,album,1970-01-01 00:00:00.0000000,0
8570,Chase,NULL,album,2008-08-26 00:00:00.0000000,0
8571,Twinkle Twinkle Little Dark Wave Star,NULL,album,2009-05-06 00:00:00.0000000,0
8572,Classical Twisted Haunting Horror,NULL,album,2015-06-18 00:00:00.0000000,0
8573,The Don (Part I),NULL,album,1993-01-01 00:00:00.0000000,0
8574,Just Another Guy,NULL,album,2012-06-19 00:00:00.0000000,0
8575,Love Me Or Leave Me,NULL,compilation,2007-08-24 00:00:00.0000000,0
8576,Love And Affection - Remastered in 2003,NULL,album,1990-02-11 00:00:00.0000000,0
8577,Onaji Sora,NULL,album,2014-05-20 00:00:00.0000000,0
8578,Mano Légua,NULL,album,2016-08-26 00:00:00.0000000,0
8579,Suenas Conmigo,NULL,album,2008-01-01 00:00:00.0000000,0
858,Munduk,NULL,album,2008-01-01 00:00:00.0000000,8
8580,Goldy Girl - 1995 Remaster,NULL,album,1995-01-01 00:00:00.0000000,0
8581,Victim In Pain,NULL,album,1984-01-01 00:00:00.0000000,24
8582,"Islamey, Op. 18 ""An Oriental Fantasy""",NULL,album,2015-03-18 00:00:00.0000000,0
8583,People = Shit,NULL,single,2020-07-07 00:00:00.0000000,9
8584,5AM (A Girl Like You) - TiTan Remix,NULL,single,2010-01-01 00:00:00.0000000,0
8585,Josephine,NULL,album,2007-03-28 00:00:00.0000000,0
8586,Dear Lord And Father,NULL,album,2006-08-04 00:00:00.0000000,0
8587,Public Enemy #1,NULL,album,1991-01-01 00:00:00.0000000,0
8588,Hard to Think About (Live),NULL,album,2015-12-25 00:00:00.0000000,0
8589,Magic #,NULL,album,1983-03-07 00:00:00.0000000,27
859,Depth Perceptions,NULL,single,2011-11-14 00:00:00.0000000,0
8590,Spoken Introduction - Bedside Notebook... (Live),NULL,album,2001-12-01 00:00:00.0000000,0
8591,Señorita,NULL,single,1999-01-01 00:00:00.0000000,0
8592,Priateli - Friends,NULL,album,1982-01-01 00:00:00.0000000,0
8593,MacNamara's Band,NULL,compilation,2011-07-08 00:00:00.0000000,0
8594,You're No Good,NULL,album,2008-05-08 00:00:00.0000000,0
8595,Ba7ebak Ya Ghaly,NULL,album,2012-11-04 00:00:00.0000000,0
8596,Undefined,NULL,album,2008-06-15 00:00:00.0000000,0
8597,นานเท่าไรก็รอ,NULL,compilation,2016-01-28 00:00:00.0000000,0
8598,Dieu aime ses enfants,NULL,compilation,2012-02-18 00:00:00.0000000,0
8599,Стеклянные цветы,NULL,album,1996-01-01 00:00:00.0000000,0
86,肉在您的面孔 - Chicken in your Face,NULL,album,2009-01-01 00:00:00.0000000,0
860,Hometown On The Foyle,NULL,album,2008-02-08 00:00:00.0000000,0
8600,Infinite Bright,NULL,single,2014-03-11 00:00:00.0000000,13
8601,"Danza Espagnol, No. 5",NULL,album,2011-03-01 00:00:00.0000000,0
8602,"Scherzo No. 2 In B Flat Minor, Op. 31",NULL,album,2007-01-01 00:00:00.0000000,0
8603,Believe in Love - Radio Edit,NULL,compilation,2013-01-25 00:00:00.0000000,0
8604,Remove Control - Original Mix,NULL,single,2013-03-11 00:00:00.0000000,0
8605,Tha Truth,NULL,album,2015-07-24 00:00:00.0000000,31
8606,Everytime I Fall in Love,NULL,album,2010-02-15 00:00:00.0000000,0
8607,Solar Sister,NULL,album,2016-09-27 00:00:00.0000000,0
8608,From the Start,NULL,album,2011-09-19 00:00:00.0000000,0
8609,Sanctuary of Opening Chakras (Third Eye Chakra Activation),NULL,compilation,2016-11-15 00:00:00.0000000,0
861,Toms Diner (DJs from Mars Video Club Remix),NULL,compilation,2012-02-26 00:00:00.0000000,0
8610,Feels Right,NULL,single,2016-08-05 00:00:00.0000000,0
8611,Music for Film and Theatre,NULL,album,2014-01-20 00:00:00.0000000,0
8612,"""What Are You Doing?""",NULL,album,1997-01-01 00:00:00.0000000,0
8613,Audience,NULL,album,1994-01-01 00:00:00.0000000,0
8614,All of Me (Club Hittin Fit Mix),NULL,compilation,2014-09-14 00:00:00.0000000,0
8615,"Waltz in D-Flat Major, Op. 64, No. 1, ""Minute Waltz""",NULL,album,2014-08-07 00:00:00.0000000,0
8616,La Que Se Fue,NULL,album,2016-06-27 00:00:00.0000000,0
8617,Trance Dance (Unmixed Version),NULL,album,2013-09-17 00:00:00.0000000,0
8618,"Sound Offerings from South Africa, Vol. 2",NULL,compilation,1999-08-27 00:00:00.0000000,0
8619,"Symphony No. 2 in D major, Op. 73: iv Allegro con spirito",NULL,compilation,2012-05-06 00:00:00.0000000,0
862,Dog Eat Dog,NULL,album,2002-01-01 00:00:00.0000000,0
8620,Now That You're Mine,NULL,single,2015-12-03 00:00:00.0000000,0
8621,Vigilante,NULL,single,2014-03-31 00:00:00.0000000,0
8622,Salvation,NULL,single,2007-09-26 00:00:00.0000000,14
8623,What Is The Measure Of Your Success - Now The Truth Can Be Told Album Version,NULL,album,1994-01-01 00:00:00.0000000,0
8624,Baleboste,NULL,compilation,2009-01-01 00:00:00.0000000,0
